sort_id,name,player_id,url,pos,draft_round,draft_overall,draft_year,college,agent
200,"bruce irvin",9825,"https://www.spotrac.com/nfl/oakland-raiders/bruce-irvin-9825/","Defensive End",1,15,2012,"West Virginia","Joel Segal (Lagardere Unlimited)"
199,"cordarrelle patterson",12309,"https://www.spotrac.com/nfl/oakland-raiders/cordarrelle-patterson-12309/","Wide Receiver",1,29,2013,"Tennessee","Joby Branion (Athletes First)"
198,"donald penn",3007,"https://www.spotrac.com/nfl/oakland-raiders/donald-penn-3007/","Right Tackle",0,0,2006,"Utah State",""
197,"jamize olawale",11210,"https://www.spotrac.com/nfl/oakland-raiders/jamize-olawale-11210/","Fullback",0,0,2012,"North Texas",""
196,"jihad ward",18993,"https://www.spotrac.com/nfl/oakland-raiders/jihad-ward-18993/","Defensive End",2,44,2016,"Illinois","CAA Sports"
195,"johnny holton",19223,"https://www.spotrac.com/nfl/oakland-raiders/johnny-holton-19223/","Wide Receiver",0,0,2016,"Cincinnati","Terra Firma Sports Management"
194,"karl joseph",18962,"https://www.spotrac.com/nfl/oakland-raiders/karl-joseph-18962/","Strong Safety",1,14,2016,"West Virginia","Joel Segal (Lagardere Unlimited)"
193,"kelechi osemele",9870,"https://www.spotrac.com/nfl/oakland-raiders/kelechi-osemele-9870/","Guard",2,60,2012,"Iowa State","David Dunn (Athletes First)"
192,"korey toomer",9975,"https://www.spotrac.com/nfl/oakland-raiders/korey-toomer-9975/","Inside Linebacker",5,154,2012,"Idaho",""
191,"latavius murray",12463,"https://www.spotrac.com/nfl/oakland-raiders/latavius-murray-12463/","Running Back",6,181,2013,"Central Florida","Rep 1 Sports"
190,"malcolm smith",7965,"https://www.spotrac.com/nfl/oakland-raiders/malcolm-smith-7965/","Outside Linebacker",7,242,2011,"Southern California","Terra Firma Sports Management"
189,"mario edwards",16759,"https://www.spotrac.com/nfl/oakland-raiders/mario-edwards-16759/","Defensive Tackle",2,35,2015,"Florida State","Peter Schaffer (Authentic Athletix)"
188,"marquel lee",21910,"https://www.spotrac.com/nfl/oakland-raiders/marquel-lee-21910/","Inside Linebacker",5,168,2017,"Wake Forest","The Agency"
187,"marquette king",10543,"https://www.spotrac.com/nfl/oakland-raiders/marquette-king-10543/","Punter",0,0,2012,"Fort Valley State","Wynn Silberman  ()"
186,"matt schaub",3835,"https://www.spotrac.com/nfl/oakland-raiders/matt-schaub-3835/","Quarterback",3,90,2004,"Virginia",""
185,"menelik watson",12323,"https://www.spotrac.com/nfl/oakland-raiders/menelik-watson-12323/","Right Tackle",2,42,2013,"Florida State","Pat Dye Jr. (SportsTrust Advisors)"
184,"michael crabtree",5964,"https://www.spotrac.com/nfl/oakland-raiders/michael-crabtree-5964/","Wide Receiver",1,10,2009,"Texas Tech","Wasserman Media Group"
183,"nate allen",6546,"https://www.spotrac.com/nfl/oakland-raiders/nate-allen-6546/","Free Safety",2,37,2010,"South Florida","Todd France (CAA Sports)"
182,"nathan stupar",10051,"https://www.spotrac.com/nfl/oakland-raiders/nathan-stupar-10051/","Outside Linebacker",7,230,2012,"Penn State",""
181,"nicholas morrow",22340,"https://www.spotrac.com/nfl/oakland-raiders/nicholas-morrow-22340/","Outside Linebacker",0,0,2017,"Greenville",""
180,"phil dawson",1445,"https://www.spotrac.com/nfl/oakland-raiders/phil-dawson-1445/","Kicker",0,0,1998,"Texas",""
179,"scott simonson",15044,"https://www.spotrac.com/nfl/oakland-raiders/scott-simonson-15044/","Tight End",0,0,2014,"Assumption",""
178,"taiwan jones",7844,"https://www.spotrac.com/nfl/oakland-raiders/taiwan-jones-7844/","Running Back",4,125,2011,"Eastern Washington","Wasserman Media Group"
177,"tony bergstrom",9905,"https://www.spotrac.com/nfl/oakland-raiders/tony-bergstrom-9905/","Center",3,95,2012,"Utah","Joe Panos (LMM Sports Management LLC)"
176,"travis carrie",14630,"https://www.spotrac.com/nfl/oakland-raiders/travis-carrie-14630/","Cornerback",7,219,2014,"Ohio","Dave Butz (SportStars)"
175,"tyvon branch",3859,"https://www.spotrac.com/nfl/oakland-raiders/tyvon-branch-3859/","Strong Safety",4,100,2008,"Connecticut","Exclusive Sports Group"
174,"xavier woodson-luster",22502,"https://www.spotrac.com/nfl/oakland-raiders/xavier-woodson-luster-22502/","Inside Linebacker",0,0,2017,"Arkansas State",""
173,"austin howard",7099,"https://www.spotrac.com/nfl/philadelphia-eagles/austin-howard-7099/","Right Tackle",0,0,2010,"Northern Iowa",""
172,"aziz shittu",19722,"https://www.spotrac.com/nfl/philadelphia-eagles/aziz-shittu-19722/","Defensive Tackle",0,0,2016,"Stanford",""
171,"blake countess",19150,"https://www.spotrac.com/nfl/philadelphia-eagles/blake-countess-19150/","Safety",6,196,2016,"Auburn",""
170,"brandon brooks",9886,"https://www.spotrac.com/nfl/philadelphia-eagles/brandon-brooks-9886/","Guard",3,76,2012,"Miami (OH)","Joe Panos (LMM Sports Management LLC)"
169,"brandon graham",6522,"https://www.spotrac.com/nfl/philadelphia-eagles/brandon-graham-6522/","Defensive End",1,13,2010,"Michigan","Lagardere Unlimited"
168,"chris maragos",8270,"https://www.spotrac.com/nfl/philadelphia-eagles/chris-maragos-8270/","Free Safety",0,0,2010,"Wisconsin","XAM Sports"
167,"corey graham",1278,"https://www.spotrac.com/nfl/philadelphia-eagles/corey-graham-1278/","Free Safety",5,168,2007,"New Hampshire","Exclusive Sports Group"
166,"darren sproles",3527,"https://www.spotrac.com/nfl/philadelphia-eagles/darren-sproles-3527/","Running Back",4,130,2005,"Kansas State",""
165,"fletcher cox",9822,"https://www.spotrac.com/nfl/philadelphia-eagles/fletcher-cox-9822/","Defensive Tackle",1,12,2012,"Mississippi State","Todd France (CAA Sports)"
164,"joe walker",19205,"https://www.spotrac.com/nfl/philadelphia-eagles/joe-walker-19205/","Inside Linebacker",7,251,2016,"Oregon","Caric Sports Management"
163,"jordan poyer",12500,"https://www.spotrac.com/nfl/philadelphia-eagles/jordan-poyer-12500/","Free Safety",7,218,2013,"Oregon State","Zeke Sandhu (Elite Athlete Management)"
162,"justin hamilton",17075,"https://www.spotrac.com/nfl/philadelphia-eagles/justin-hamilton-17075/","Defensive Tackle",0,0,2015,"Louisiana-Lafayette",""
161,"mack hollins",21860,"https://www.spotrac.com/nfl/philadelphia-eagles/mack-hollins-21860/","Wide Receiver",4,118,2017,"North Carolina","Rep 1 Sports"
160,"marcus burley",12822,"https://www.spotrac.com/nfl/philadelphia-eagles/marcus-burley-12822/","Cornerback",0,0,2013,"Delaware",""
159,"marcus smith",14435,"https://www.spotrac.com/nfl/philadelphia-eagles/marcus-smith-14435/","Defensive End",1,26,2014,"Louisville","MS World"
158,"nate allen",6546,"https://www.spotrac.com/nfl/philadelphia-eagles/nate-allen-6546/","Free Safety",2,37,2010,"South Florida","Todd France (CAA Sports)"
157,"nigel bradham",9918,"https://www.spotrac.com/nfl/philadelphia-eagles/nigel-bradham-9918/","Outside Linebacker",4,105,2012,"Florida State","Rosenhaus Sports"
156,"patrick chung",5805,"https://www.spotrac.com/nfl/philadelphia-eagles/patrick-chung-5805/","Strong Safety",2,34,2009,"Oregon","Ken Landphere (Octagon)"
155,"quintin demps",3693,"https://www.spotrac.com/nfl/philadelphia-eagles/quintin-demps-3693/","Strong Safety",4,117,2008,"Texas-El Paso","SportStars"
154,"randall goforth",22347,"https://www.spotrac.com/nfl/philadelphia-eagles/randall-goforth-22347/","Safety",0,0,2017,"California-Los Angeles",""
153,"russell shepard",12926,"https://www.spotrac.com/nfl/philadelphia-eagles/russell-shepard-12926/","Wide Receiver",0,0,2013,"Louisiana State",""
152,"wendell smallwood",19107,"https://www.spotrac.com/nfl/philadelphia-eagles/wendell-smallwood-19107/","Running Back",5,153,2016,"West Virginia","Wasserman Media Group"
151,"b.j. finney",17284,"https://www.spotrac.com/nfl/pittsburgh-steelers/b.j.-finney-17284/","Center",0,0,2015,"Kansas State",""
150,"ben roethlisberger",3595,"https://www.spotrac.com/nfl/pittsburgh-steelers/ben-roethlisberger-3595/","Quarterback",1,11,2004,"Miami (OH)","Rep 1 Sports"
149,"brian allen",21915,"https://www.spotrac.com/nfl/pittsburgh-steelers/brian-allen-21915/","Cornerback",5,173,2017,"Utah","Caric Sports Management"
148,"daniel mccullers",14626,"https://www.spotrac.com/nfl/pittsburgh-steelers/daniel-mccullers-14626/","Defensive Tackle",6,215,2014,"Tennessee","Allegiant Athletic Agency"
147,"david decastro",9834,"https://www.spotrac.com/nfl/pittsburgh-steelers/david-decastro-9834/","Guard",1,24,2012,"Stanford","Tom Condon (CAA Sports)"
146,"isaiah burse",14860,"https://www.spotrac.com/nfl/pittsburgh-steelers/isaiah-burse-14860/","Wide Receiver",0,0,2014,"Fresno State","SportStars"
145,"juju smith-schuster",21804,"https://www.spotrac.com/nfl/pittsburgh-steelers/juju-smith-schuster-21804/","Wide Receiver",2,62,2017,"Southern California","Kim Miale (Roc Nation Sports)"
144,"kameron canaday",19686,"https://www.spotrac.com/nfl/pittsburgh-steelers/kameron-canaday-19686/","Long Snapper",0,0,2016,"Portland State",""
143,"le'veon bell",12329,"https://www.spotrac.com/nfl/pittsburgh-steelers/le'veon-bell-12329/","failed",-1,-1,-1,"failed",""
142,"maurkice pouncey",6527,"https://www.spotrac.com/nfl/pittsburgh-steelers/maurkice-pouncey-6527/","Center",1,18,2010,"Florida","Joel Segal (Lagardere Unlimited)"
141,"ross cockrell",14520,"https://www.spotrac.com/nfl/pittsburgh-steelers/ross-cockrell-14520/","Cornerback",4,109,2014,"Duke","Joby Branion (Athletes First)"
140,"shamarko thomas",12392,"https://www.spotrac.com/nfl/pittsburgh-steelers/shamarko-thomas-12392/","Strong Safety",4,111,2013,"Syracuse","Enter-Sports Management"
139,"steve mclendon",7100,"https://www.spotrac.com/nfl/pittsburgh-steelers/steve-mclendon-7100/","Defensive Tackle",0,0,2009,"Troy",""
138,"tyson alualu",6519,"https://www.spotrac.com/nfl/pittsburgh-steelers/tyson-alualu-6519/","Defensive Tackle",1,10,2010,"California","Mark Bartelstein (Priority Sports)"
137,"vince williams",12488,"https://www.spotrac.com/nfl/pittsburgh-steelers/vince-williams-12488/","Inside Linebacker",6,206,2013,"Florida State","Roosevelt Barnes (Relativity Sports)"
136,"xavier grimble",15028,"https://www.spotrac.com/nfl/pittsburgh-steelers/xavier-grimble-15028/","Tight End",0,0,2014,"Southern California",""
135,"adrian colbert",21971,"https://www.spotrac.com/nfl/san-francisco-49ers/adrian-colbert-21971/","Free Safety",7,229,2017,"Miami (FL)","Young Money APAA Sports"
134,"antoine bethea",5002,"https://www.spotrac.com/nfl/san-francisco-49ers/antoine-bethea-5002/","Free Safety",6,207,2006,"Howard",""
133,"arik armstead",16741,"https://www.spotrac.com/nfl/san-francisco-49ers/arik-armstead-16741/","Defensive End",1,17,2015,"Oregon","Joel Segal (Lagardere Unlimited)"
132,"brandon fusco",7891,"https://www.spotrac.com/nfl/san-francisco-49ers/brandon-fusco-7891/","Guard",6,172,2011,"Slippery Rock","SportStars"
131,"brian hoyer",7035,"https://www.spotrac.com/nfl/san-francisco-49ers/brian-hoyer-7035/","Quarterback",0,0,2009,"Michigan State","Joe Linta (JL Sports)"
130,"brock coyle",15096,"https://www.spotrac.com/nfl/san-francisco-49ers/brock-coyle-15096/","Outside Linebacker",0,0,2014,"Montana",""
129,"chris culliver",7799,"https://www.spotrac.com/nfl/san-francisco-49ers/chris-culliver-7799/","Cornerback",3,80,2011,"South Carolina","Joel Segal (Lagardere Unlimited)"
128,"chris hogan",9068,"https://www.spotrac.com/nfl/san-francisco-49ers/chris-hogan-9068/","Wide Receiver",0,0,2011,"Monmouth","Select Sports Group"
127,"chris maragos",8270,"https://www.spotrac.com/nfl/san-francisco-49ers/chris-maragos-8270/","Free Safety",0,0,2010,"Wisconsin","XAM Sports"
126,"colt mccoy",6593,"https://www.spotrac.com/nfl/san-francisco-49ers/colt-mccoy-6593/","Quarterback",3,85,2010,"Texas","David Dunn (Athletes First)"
125,"dontae johnson",14540,"https://www.spotrac.com/nfl/san-francisco-49ers/dontae-johnson-14540/","Cornerback",4,129,2014,"North Carolina State","Jared Fox (SportStars)"
124,"elvis dumervil",2495,"https://www.spotrac.com/nfl/san-francisco-49ers/elvis-dumervil-2495/","Outside Linebacker",4,126,2006,"Louisville","CAA Sports"
123,"garrett celek",10439,"https://www.spotrac.com/nfl/san-francisco-49ers/garrett-celek-10439/","Tight End",0,0,2012,"Michigan State",""
122,"garrison smith",14977,"https://www.spotrac.com/nfl/san-francisco-49ers/garrison-smith-14977/","Defensive End",0,0,2014,"Georgia","DEC Management"
121,"garry gilliam",15099,"https://www.spotrac.com/nfl/san-francisco-49ers/garry-gilliam-15099/","Right Tackle",0,0,2014,"Penn State",""
120,"jimmie gilbert",22056,"https://www.spotrac.com/nfl/san-francisco-49ers/jimmie-gilbert-22056/","Outside Linebacker",0,0,2017,"Colorado",""
119,"john theus",19099,"https://www.spotrac.com/nfl/san-francisco-49ers/john-theus-19099/","Tackle",5,145,2016,"Georgia",""
118,"jordan devey",12638,"https://www.spotrac.com/nfl/san-francisco-49ers/jordan-devey-12638/","Guard",0,0,2013,"Memphis","JR Rickert ()"
117,"kenny wiggins",9027,"https://www.spotrac.com/nfl/san-francisco-49ers/kenny-wiggins-9027/","Guard",0,0,2011,"Fresno State",""
116,"logan paulsen",7697,"https://www.spotrac.com/nfl/san-francisco-49ers/logan-paulsen-7697/","Tight End",0,0,2010,"California-Los Angeles","Caric Sports Management"
115,"malcolm smith",7965,"https://www.spotrac.com/nfl/san-francisco-49ers/malcolm-smith-7965/","Outside Linebacker",7,242,2011,"Southern California","Terra Firma Sports Management"
114,"michael crabtree",5964,"https://www.spotrac.com/nfl/san-francisco-49ers/michael-crabtree-5964/","Wide Receiver",1,10,2009,"Texas Tech","Wasserman Media Group"
113,"mike adams",1412,"https://www.spotrac.com/nfl/san-francisco-49ers/mike-adams-1412/","Free Safety",0,0,2004,"Delaware",""
112,"nick bellore",8720,"https://www.spotrac.com/nfl/san-francisco-49ers/nick-bellore-8720/","Fullback",0,0,2011,"Central Michigan","SportStars"
111,"patrick omameh",12961,"https://www.spotrac.com/nfl/san-francisco-49ers/patrick-omameh-12961/","Guard",0,0,2013,"Michigan","Schwartz & Feinsod"
110,"phil dawson",1445,"https://www.spotrac.com/nfl/san-francisco-49ers/phil-dawson-1445/","Kicker",0,0,1998,"Texas",""
109,"rashard robinson",19087,"https://www.spotrac.com/nfl/san-francisco-49ers/rashard-robinson-19087/","Cornerback",4,133,2016,"Louisiana State",""
108,"solomon thomas",21744,"https://www.spotrac.com/nfl/san-francisco-49ers/solomon-thomas-21744/","Defensive End",1,3,2017,"Stanford","CAA Sports"
107,"trent taylor",21919,"https://www.spotrac.com/nfl/san-francisco-49ers/trent-taylor-21919/","Wide Receiver",5,177,2017,"Louisiana Tech","Select Sports Group"
106,"xavier grimble",15028,"https://www.spotrac.com/nfl/san-francisco-49ers/xavier-grimble-15028/","Tight End",0,0,2014,"Southern California",""
105,"alex collins",19125,"https://www.spotrac.com/nfl/seattle-seahawks/alex-collins-19125/","Running Back",5,171,2016,"Arkansas","KMM Sports"
104,"bobby wagner",9857,"https://www.spotrac.com/nfl/seattle-seahawks/bobby-wagner-9857/","Inside Linebacker",2,47,2012,"Utah State",""
103,"bradley mcdougald",12835,"https://www.spotrac.com/nfl/seattle-seahawks/bradley-mcdougald-12835/","Strong Safety",0,0,2013,"Kansas",""
102,"bradley sowell",10254,"https://www.spotrac.com/nfl/seattle-seahawks/bradley-sowell-10254/","Left Tackle",0,0,2012,"Mississippi",""
101,"branden jackson",19819,"https://www.spotrac.com/nfl/seattle-seahawks/branden-jackson-19819/","Defensive End",0,0,2016,"Texas Tech",""
100,"breno giacomini",3455,"https://www.spotrac.com/nfl/seattle-seahawks/breno-giacomini-3455/","Right Tackle",5,150,2008,"Louisville","SportStars"
99,"brock coyle",15096,"https://www.spotrac.com/nfl/seattle-seahawks/brock-coyle-15096/","Outside Linebacker",0,0,2014,"Montana",""
98,"bruce irvin",9825,"https://www.spotrac.com/nfl/seattle-seahawks/bruce-irvin-9825/","Defensive End",1,15,2012,"West Virginia","Joel Segal (Lagardere Unlimited)"
97,"c.j. prosise",19044,"https://www.spotrac.com/nfl/seattle-seahawks/c.j.-prosise-19044/","Running Back",3,90,2016,"Notre Dame","Roc Nation Sports"
96,"chris maragos",8270,"https://www.spotrac.com/nfl/seattle-seahawks/chris-maragos-8270/","Free Safety",0,0,2010,"Wisconsin","XAM Sports"
95,"chris matthews",13948,"https://www.spotrac.com/nfl/seattle-seahawks/chris-matthews-13948/","Wide Receiver",0,0,2011,"Kentucky",""
94,"deandre elliot",19578,"https://www.spotrac.com/nfl/seattle-seahawks/deandre-elliot-19578/","Cornerback",0,0,2016,"Colorado State",""
93,"deshawn shead",10429,"https://www.spotrac.com/nfl/seattle-seahawks/deshawn-shead-10429/","Cornerback",0,0,2012,"Portland State","SportStars"
92,"doug baldwin",8526,"https://www.spotrac.com/nfl/seattle-seahawks/doug-baldwin-8526/","Wide Receiver",0,0,2011,"Stanford","Exclusive Sports Group"
91,"garrison smith",14977,"https://www.spotrac.com/nfl/seattle-seahawks/garrison-smith-14977/","Defensive End",0,0,2014,"Georgia","DEC Management"
90,"garry gilliam",15099,"https://www.spotrac.com/nfl/seattle-seahawks/garry-gilliam-15099/","Right Tackle",0,0,2014,"Penn State",""
89,"golden tate",6568,"https://www.spotrac.com/nfl/seattle-seahawks/golden-tate-6568/","Wide Receiver",2,60,2010,"Notre Dame","Todd France (CAA Sports)"
88,"isaiah battle",17981,"https://www.spotrac.com/nfl/seattle-seahawks/isaiah-battle-17981/","Left Tackle",-1,-1,-1,"Clemson",""
87,"jesse davis",17303,"https://www.spotrac.com/nfl/seattle-seahawks/jesse-davis-17303/","Tackle",0,0,2015,"Idaho",""
86,"jordan hill",12368,"https://www.spotrac.com/nfl/seattle-seahawks/jordan-hill-12368/","Defensive Tackle",3,87,2013,"Penn State","Jim Ivler (SportStars)"
85,"justin britt",14474,"https://www.spotrac.com/nfl/seattle-seahawks/justin-britt-14474/","Center",2,64,2014,"Missouri","Dave Butz (SportStars)"
84,"justin hamilton",17075,"https://www.spotrac.com/nfl/seattle-seahawks/justin-hamilton-17075/","Defensive Tackle",0,0,2015,"Louisiana-Lafayette",""
83,"kevin norwood",14534,"https://www.spotrac.com/nfl/seattle-seahawks/kevin-norwood-14534/","Wide Receiver",4,123,2014,"Alabama","Deryk Gilmore (Priority Sports)"
82,"kevin pierre-louis",14543,"https://www.spotrac.com/nfl/seattle-seahawks/kevin-pierre-louis-14543/","Outside Linebacker",4,132,2014,"Boston College","Josh Hare (Dimensional Sports Inc.)"
81,"korey toomer",9975,"https://www.spotrac.com/nfl/seattle-seahawks/korey-toomer-9975/","Inside Linebacker",5,154,2012,"Idaho",""
80,"malcolm smith",7965,"https://www.spotrac.com/nfl/seattle-seahawks/malcolm-smith-7965/","Outside Linebacker",7,242,2011,"Southern California","Terra Firma Sports Management"
79,"marcus burley",12822,"https://www.spotrac.com/nfl/seattle-seahawks/marcus-burley-12822/","Cornerback",0,0,2013,"Delaware",""
78,"marcus smith",14435,"https://www.spotrac.com/nfl/seattle-seahawks/marcus-smith-14435/","Defensive End",1,26,2014,"Louisville","MS World"
77,"mark glowinski",16860,"https://www.spotrac.com/nfl/seattle-seahawks/mark-glowinski-16860/","Guard",4,134,2015,"West Virginia","Octagon"
76,"obum gwacham",16935,"https://www.spotrac.com/nfl/seattle-seahawks/obum-gwacham-16935/","Defensive End",6,209,2015,"Oregon State","Exclusive Sports Group"
75,"paul richardson",14454,"https://www.spotrac.com/nfl/seattle-seahawks/paul-richardson-14454/","Wide Receiver",2,45,2014,"Colorado","Bradley Cicala (Terra Firma Sports Management)"
74,"quinton jefferson",19101,"https://www.spotrac.com/nfl/seattle-seahawks/quinton-jefferson-19101/","Defensive End",5,147,2016,"Maryland",""
73,"rees odhiambo",19051,"https://www.spotrac.com/nfl/seattle-seahawks/rees-odhiambo-19051/","Tackle",3,97,2016,"Boise State","BTI Sports Advisors"
72,"robert turbin",9919,"https://www.spotrac.com/nfl/seattle-seahawks/robert-turbin-9919/","Running Back",4,106,2012,"Utah State","Joe Panos (LMM Sports Management LLC)"
71,"sean mcgrath",10427,"https://www.spotrac.com/nfl/seattle-seahawks/sean-mcgrath-10427/","Tight End",-1,-1,-1,"Henderson State","Wasserman Media Group"
